album,track_number,id,artist,name,uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
k bye for now (swt live),20,6dB14UPKgEDLTp38BIKk6N,Ariana Grande,tattooed heart - live,spotify:track:6dB14UPKgEDLTp38BIKk6N,0.358,0.639,-4.938,0.0382,0.257,0,0.964,0.314,103.289,55
k bye for now (swt live),21,5qmcKqCKRb4EFwRTsndXNe,Ariana Grande,only 1 - live,spotify:track:5qmcKqCKRb4EFwRTsndXNe,0.615,0.945,-5.607,0.259,0.273,0,0.962,0.45,101.502,54
k bye for now (swt live),22,0ao5xnzWNAt0dZFF6v4Sct,Ariana Grande,goodnight n go - live,spotify:track:0ao5xnzWNAt0dZFF6v4Sct,0.603,0.611,-4.177,0.0322,0.158,0,0.944,0.158,111.02,55
k bye for now (swt live),23,5XkiYqfFAXsXG4V2mGZET8,Ariana Grande,get well soon - live,spotify:track:5XkiYqfFAXsXG4V2mGZET8,0.639,0.625,-4.932,0.0509,0.333,0,0.398,0.482,100.015,53
k bye for now (swt live),24,58T204WTLWAs34lOvheS28,Ariana Grande,in my head interlude - live,spotify:track:58T204WTLWAs34lOvheS28,0.673,0.783,-6.997,0.0521,0.0421,0.238,0.352,0.324,136.822,52
k bye for now (swt live),25,2Hk1xo2ZrysHtBQMmZvg8U,Ariana Grande,everytime - live,spotify:track:2Hk1xo2ZrysHtBQMmZvg8U,0.239,0.676,-4.868,0.0613,0.0419,6.98E-06,0.551,0.198,73.373,55
k bye for now (swt live),26,0mQVABspENyHvpVqRpnkxJ,Ariana Grande,the light is coming - live,spotify:track:0mQVABspENyHvpVqRpnkxJ,0.762,0.882,-3.814,0.072,0.00339,0.000326,0.277,0.597,99.044,52
k bye for now (swt live),27,6rvHjRpnRhzQVeu8I5CqHp,Ariana Grande,into you - live,spotify:track:6rvHjRpnRhzQVeu8I5CqHp,0.59,0.871,-3.665,0.113,0.073,0.000128,0.364,0.234,109.869,53
k bye for now (swt live),28,3HUJw4KvL5baIwuh0wWPoh,Ariana Grande,my heart belongs to daddy - live,spotify:track:3HUJw4KvL5baIwuh0wWPoh,0.479,0.591,-9.129,0.0508,0.136,1.16E-06,0.463,0.551,102.174,51
k bye for now (swt live),29,5H7d8isXFW779pCK7lo4KT,Ariana Grande,dangerous woman - live,spotify:track:5H7d8isXFW779pCK7lo4KT,0.407,0.826,-3.443,0.0926,0.086,1.21E-06,0.979,0.277,133.942,55
k bye for now (swt live),30,1LD1TFK08cFUBPmhi3FRAA,Ariana Grande,break free - live,spotify:track:1LD1TFK08cFUBPmhi3FRAA,0.626,0.769,-3.512,0.0513,0.00926,0.00097,0.95,0.255,130.044,53
k bye for now (swt live),31,32VSdGCv8wkAjUkVha9YBf,Ariana Grande,no tears left to cry - live,spotify:track:32VSdGCv8wkAjUkVha9YBf,0.652,0.791,-4.623,0.0655,0.467,1.45E-06,0.967,0.383,121.922,54
k bye for now (swt live),32,6AZaeRAPYnf5nKwV7HpSlQ,Ariana Grande,"thank u, next - live",spotify:track:6AZaeRAPYnf5nKwV7HpSlQ,0.43,0.811,-5.511,0.101,0.027,0.0034,0.95,0.223,107.036,53
"thank u, next",1,39LmTF9RgyakzSYX8txrow,Ariana Grande,imagine,spotify:track:39LmTF9RgyakzSYX8txrow,0.729,0.475,-4.985,0.0364,0.378,0,0.12,0.371,62.52,75
"thank u, next",2,1TEL6MlSSVLSdhOSddidlJ,Ariana Grande,needy,spotify:track:1TEL6MlSSVLSdhOSddidlJ,0.647,0.309,-7.948,0.0366,0.78,7.41E-06,0.202,0.195,87.045,74
"thank u, next",3,4uTvPEr01pjTbZgl7jcKBD,Ariana Grande,NASA,spotify:track:4uTvPEr01pjTbZgl7jcKBD,0.747,0.458,-6.891,0.303,0.451,0,0.252,0.47,75.029,74
"thank u, next",4,2hloaUoRonYssMuqLCBLTX,Ariana Grande,bloodline,spotify:track:2hloaUoRonYssMuqLCBLTX,0.758,0.665,-5.188,0.0774,0.0815,0.000157,0.216,0.643,151.976,72
"thank u, next",5,3wFLWP0FcIqHK1wb1CPthQ,Ariana Grande,fake smile,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,0.45,0.619,-7.412,0.372,0.329,0,0.319,0.427,83.3,71
"thank u, next",6,5Il6Oe7lr5XM7A0cWbVQtr,Ariana Grande,bad idea,spotify:track:5Il6Oe7lr5XM7A0cWbVQtr,0.847,0.579,-5.314,0.0719,0.0268,0.0545,0.102,0.569,137.998,71
"thank u, next",7,27356GVuMPFWiJSZCragoM,Ariana Grande,make up,spotify:track:27356GVuMPFWiJSZCragoM,0.671,0.714,-5.373,0.21,0.0844,1.48E-06,0.0568,0.477,105.137,68
"thank u, next",8,2vdBo4ALPYbHRUPKgtE5iC,Ariana Grande,ghostin,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,0.287,0.364,-8.295,0.0306,0.418,1.80E-05,0.185,0.11,103.777,71
"thank u, next",9,4T652DlATVHe0jdLKaN3Bw,Ariana Grande,in my head,spotify:track:4T652DlATVHe0jdLKaN3Bw,0.662,0.6,-6.402,0.0703,0.173,0.000137,0.109,0.331,134.979,71
"thank u, next",10,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,-10.732,0.334,0.592,0,0.0881,0.327,140.048,88
"thank u, next",11,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,-5.634,0.0658,0.229,0,0.101,0.412,106.966,85
"thank u, next",12,4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.726,0.554,-5.29,0.0917,0.0421,0,0.106,0.335,169.999,81
Sweetener,1,0v2LUO8oTHnkjQ8MmKuXyk,Ariana Grande,raindrops (an angel cried),spotify:track:0v2LUO8oTHnkjQ8MmKuXyk,0.336,0.231,-6.217,0.0497,0.942,0,0.188,0.429,168.685,65
Sweetener,2,4mLkiFppf8Xvem6BSY34qw,Ariana Grande,blazed (feat. Pharrell Williams),spotify:track:4mLkiFppf8Xvem6BSY34qw,0.795,0.759,-6.348,0.0528,0.0793,0,0.0805,0.855,110.021,58
Sweetener,3,0sdbFOyfgAhAhWq8DpzkaW,Ariana Grande,the light is coming (feat. Nicki Minaj),spotify:track:0sdbFOyfgAhAhWq8DpzkaW,0.877,0.547,-5.705,0.18,0.0122,1.51E-05,0.028,0.687,99.034,63
Sweetener,4,1xWH8zYtDeS9mW1JJG23VZ,Ariana Grande,R.E.M,spotify:track:1xWH8zYtDeS9mW1JJG23VZ,0.831,0.485,-6.677,0.15,0.375,1.47E-05,0.118,0.622,80.022,68
Sweetener,5,5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,God is a woman,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,-5.934,0.0558,0.0233,6.00E-05,0.237,0.268,145.031,79
Sweetener,6,70khXICDeTTxgYtw3EysKH,Ariana Grande,sweetener,spotify:track:70khXICDeTTxgYtw3EysKH,0.721,0.459,-6.408,0.032,0.248,0,0.212,0.46,119.914,68
Sweetener,7,5YeHLHDdQ4nKHk81XFWhCU,Ariana Grande,successful,spotify:track:5YeHLHDdQ4nKHk81XFWhCU,0.847,0.603,-4.607,0.0397,0.107,7.40E-06,0.106,0.735,114.045,66
Sweetener,8,0WdR2AyLW1Drd3OUdwezM0,Ariana Grande,everytime,spotify:track:0WdR2AyLW1Drd3OUdwezM0,0.71,0.614,-6.757,0.0431,0.186,0,0.0974,0.658,148.152,68
Sweetener,9,4OafepJy2teCjYJbvFE60J,Ariana Grande,breathin,spotify:track:4OafepJy2teCjYJbvFE60J,0.568,0.656,-5.413,0.0433,0.0211,1.37E-05,0.213,0.364,100.049,76
Sweetener,10,2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,no tears left to cry,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,-5.507,0.0594,0.04,3.11E-06,0.294,0.354,121.993,81
Sweetener,11,4b7mLZQWsy0rLnrMtPA9fQ,Ariana Grande,borderline (feat. Missy Elliott),spotify:track:4b7mLZQWsy0rLnrMtPA9fQ,0.761,0.818,-5.238,0.0978,0.058,0,0.11,0.348,110.99,59
Sweetener,12,3NbTQ8ZbHU6MSEVUFAVCJ9,Ariana Grande,better off,spotify:track:3NbTQ8ZbHU6MSEVUFAVCJ9,0.597,0.524,-7.247,0.0537,0.216,0,0.112,0.0549,92.568,67
Sweetener,13,14kYOiFVPb7E7NfFbqhdln,Ariana Grande,goodnight n go,spotify:track:14kYOiFVPb7E7NfFbqhdln,0.708,0.454,-7.07,0.0395,0.0217,0,0.073,0.24,110.963,70
Sweetener,14,0XOnMqLQDO89iAg7dWWwnG,Ariana Grande,pete davidson,spotify:track:0XOnMqLQDO89iAg7dWWwnG,0.652,0.31,-10.212,0.0509,0.43,1.16E-05,0.182,0.304,119.913,65
Sweetener,15,7u6DMPznGbpziuEgCE0JGQ,Ariana Grande,get well soon,spotify:track:7u6DMPznGbpziuEgCE0JGQ,0.604,0.449,-6.564,0.0353,0.657,0,0.0932,0.528,100.355,65
Christmas & Chill (Japan Version),2,2E5R3USq1SSOFDnl4SHe1Z,Ariana Grande,Wit It This Christmas,spotify:track:2E5R3USq1SSOFDnl4SHe1Z,0.647,0.321,-8.325,0.0337,0.125,0,0.328,0.379,128.068,16
Christmas & Chill (Japan Version),3,1gCC4V2iW0juUv4jaDABsp,Ariana Grande,December,spotify:track:1gCC4V2iW0juUv4jaDABsp,0.717,0.399,-11.225,0.0925,0.479,0,0.222,0.63,90.003,16
Christmas & Chill (Japan Version),4,09VVVW2VxsmXE5Pyo3T0ah,Ariana Grande,Not Just On Christmas,spotify:track:09VVVW2VxsmXE5Pyo3T0ah,0.323,0.281,-7.829,0.0316,0.189,1.14E-05,0.134,0.313,120.425,13
Christmas & Chill (Japan Version),5,73pH60xHd2S87oNIlgztNY,Ariana Grande,True Love,spotify:track:73pH60xHd2S87oNIlgztNY,0.519,0.367,-7.355,0.0343,0.0768,2.05E-06,0.1,0.233,101.825,17
Christmas & Chill (Japan Version),6,0zrQwV4XbcwZ2bS9r7F944,Ariana Grande,Winter Things,spotify:track:0zrQwV4XbcwZ2bS9r7F944,0.524,0.216,-10.2,0.0863,0.925,0,0.234,0.784,73.853,21
Christmas & Chill (Japan Version),7,5Pso8npzaYW2lrt75Tgtmg,Ariana Grande,Into You - Alex Ghenea Remix,spotify:track:5Pso8npzaYW2lrt75Tgtmg,0.63,0.706,-5.422,0.0567,0.0928,0,0.254,0.0383,119.942,17
Dangerous Woman,16,4r4V1wYecTxSAAXV11cFPD,Ariana Grande,Focus,spotify:track:4r4V1wYecTxSAAXV11cFPD,0.672,0.876,-6.036,0.244,0.266,0,0.444,0.79,100.018,35
Dangerous Woman,1,4TZdeM7zelZGz6JPrXSEZ1,Ariana Grande,Moonlight,spotify:track:4TZdeM7zelZGz6JPrXSEZ1,0.626,0.412,-7.339,0.0292,0.417,3.55E-06,0.048,0.209,102.169,67
Dangerous Woman,2,7l94dyN2hX9c6wWcZQuOGJ,Ariana Grande,Dangerous Woman,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.662,0.602,-5.369,0.0401,0.0529,0,0.356,0.29,133.969,76
Dangerous Woman,3,6f5TuB9WtbA1g49A4DcMQ4,Ariana Grande,Be Alright,spotify:track:6f5TuB9WtbA1g49A4DcMQ4,0.813,0.456,-7.667,0.0685,0.169,2.85E-06,0.105,0.587,108.801,68
Dangerous Woman,4,2meEiZKWkiN28gITzFwQo5,Ariana Grande,Into You,spotify:track:2meEiZKWkiN28gITzFwQo5,0.623,0.734,-5.95,0.107,0.0162,1.90E-06,0.145,0.372,107.853,78
Dangerous Woman,5,1pKeFVVUOPjFsOABub0OaV,Ariana Grande,Side To Side,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.65,0.736,-5.84,0.229,0.0513,0,0.235,0.612,159.174,77
Dangerous Woman,6,5AKlnLpP3WLwZseNbjquND,Ariana Grande,Let Me Love You,spotify:track:5AKlnLpP3WLwZseNbjquND,0.528,0.435,-8.363,0.129,0.0295,0,0.243,0.0781,102.704,68
Dangerous Woman,7,2tpIAmAq9orm1Owh5pja1w,Ariana Grande,Greedy,spotify:track:2tpIAmAq9orm1Owh5pja1w,0.62,0.705,-5.335,0.0989,0.0323,0,0.092,0.844,109.974,66
Dangerous Woman,8,0zXXqCxifU2u8jfW2r4POb,Ariana Grande,Leave Me Lonely,spotify:track:0zXXqCxifU2u8jfW2r4POb,0.445,0.449,-7.472,0.0315,0.596,2.34E-05,0.339,0.374,90.927,61
Dangerous Woman,9,6yL2kTsdVwYnGwPkKGtMd5,Ariana Grande,Everyday,spotify:track:6yL2kTsdVwYnGwPkKGtMd5,0.637,0.733,-4.387,0.0553,0.0152,0,0.162,0.432,131.005,69
Dangerous Woman,10,1FlYPPzFJUNh3KRE36pYbe,Ariana Grande,Sometimes,spotify:track:1FlYPPzFJUNh3KRE36pYbe,0.394,0.666,-5.383,0.25,0.0901,0,0.344,0.561,77.827,60
Dangerous Woman,11,6j4w8O8gEseBUZTOo8vYMK,Ariana Grande,I Don't Care,spotify:track:6j4w8O8gEseBUZTOo8vYMK,0.59,0.403,-8.286,0.0431,0.729,1.38E-06,0.153,0.287,111.948,57
Dangerous Woman,12,1j0Rb762xxT0eccglHKsRv,Ariana Grande,Bad Decisions,spotify:track:1j0Rb762xxT0eccglHKsRv,0.698,0.646,-5.368,0.0415,0.0146,0,0.269,0.787,131.945,60
Dangerous Woman,13,7MGRcJy1saXKiphwqJBnRb,Ariana Grande,Touch It,spotify:track:7MGRcJy1saXKiphwqJBnRb,0.536,0.694,-4.369,0.0331,0.0305,0,0.183,0.293,100.899,64
Dangerous Woman,14,2SUQGI9ztmp0PQd1J8SVHx,Ariana Grande,Knew Better / Forever Boy,spotify:track:2SUQGI9ztmp0PQd1J8SVHx,0.484,0.38,-6.706,0.071,0.235,3.80E-06,0.0998,0.372,106.652,59
Dangerous Woman,15,6iOhd5wNnvvwGDEuNILvM5,Ariana Grande,Thinking Bout You,spotify:track:6iOhd5wNnvvwGDEuNILvM5,0.507,0.697,-6.021,0.0616,0.0149,0.000887,0.122,0.401,102.983,63
The Remix,1,2ozJsBoBeVz4k3FvO5Lsd1,Ariana Grande,The Way - Sidney Samson Remix,spotify:track:2ozJsBoBeVz4k3FvO5Lsd1,0.832,0.577,-6.452,0.0613,0.00698,0.648,0.261,0.0392,128.021,10
The Remix,2,2999HI47b2JZcvZJe4u4H4,Ariana Grande,Right There - 7th Heaven Radio Edit,spotify:track:2999HI47b2JZcvZJe4u4H4,0.691,0.897,-3.239,0.0364,0.0181,3.40E-05,0.202,0.66,132.038,12
The Remix,3,6tLkvHlWtQjQReJeEE2zZ1,Ariana Grande,Right There - Ralphi Rosario Radio,spotify:track:6tLkvHlWtQjQReJeEE2zZ1,0.68,0.927,-3.608,0.0512,0.0876,0.000891,0.207,0.84,130.026,9
The Remix,4,6uQ2N1OF6jjPBD4EcVLMmU,Ariana Grande,Baby I - Cosmic Dawn Radio Edit,spotify:track:6uQ2N1OF6jjPBD4EcVLMmU,0.684,0.823,-4.674,0.0384,0.00209,0.000855,0.362,0.585,124.954,11
The Remix,5,1PXRdIwo29TUHlR3XjUGgv,Ariana Grande,Baby I - A Director’s Cut Radio Edit,spotify:track:1PXRdIwo29TUHlR3XjUGgv,0.637,0.758,-8.546,0.0299,0.00902,0.00091,0.12,0.438,124.026,9
The Remix,6,04R0Qrg37pStX7AtGsn6Jn,Ariana Grande,Problem - Wayne G Radio Edit,spotify:track:04R0Qrg37pStX7AtGsn6Jn,0.517,0.924,-3.448,0.135,0.0465,0.0384,0.318,0.741,119.828,13
The Remix,7,1pqkTy6VMONEyzbfooVkfB,Ariana Grande,Problem - Dave Aude Twerk Edit,spotify:track:1pqkTy6VMONEyzbfooVkfB,0.62,0.92,-3.625,0.216,0.0131,0.0171,0.354,0.566,102.996,13
The Remix,8,76hQ50MLFsOQ9q6iKtPd3m,Ariana Grande,Problem - Dawin Remix,spotify:track:76hQ50MLFsOQ9q6iKtPd3m,0.739,0.812,-5.12,0.0533,0.0127,0.000935,0.0573,0.568,103.034,14
The Remix,9,2aHQKWnf7PHNuX2ZxcuAw9,Ariana Grande,Break Free - Zedd's Extended Mix,spotify:track:2aHQKWnf7PHNuX2ZxcuAw9,0.702,0.72,-5.655,0.0401,0.00144,0.00189,0.0955,0.21,129.985,19
The Remix,10,3e4hPBKNSJpiSCcgDaiuDI,Ariana Grande,Bang Bang - Dada Life Remix,spotify:track:3e4hPBKNSJpiSCcgDaiuDI,0.745,0.952,-4.347,0.0678,0.00251,0.223,0.367,0.258,129.999,9
The Remix,11,7AcaQOmJXUwQ6ztNAmDPD1,Ariana Grande,Bang Bang - 3LAU Remix,spotify:track:7AcaQOmJXUwQ6ztNAmDPD1,0.665,0.877,-3.292,0.0433,0.0151,1.92E-06,0.425,0.383,127.972,10
The Remix,12,1YrJfQLuFCIsFJIlHaVHjA,Ariana Grande,Love Me Harder - Kassiano Remix,spotify:track:1YrJfQLuFCIsFJIlHaVHjA,0.86,0.931,-2.047,0.104,0.003,0.00103,0.0463,0.815,100.01,8
The Remix,13,2YCrGv4u5pWy6ea438bSU7,Ariana Grande,Love Me Harder - Gregor Salto Amsterdam Mix,spotify:track:2YCrGv4u5pWy6ea438bSU7,0.694,0.501,-6.168,0.0619,0.0795,0.429,0.209,0.523,124.947,9
The Remix,14,0Ww6AgiTbMi2hTSarFzZRi,Ariana Grande,Love Me Harder - DJ Class Remix,spotify:track:0Ww6AgiTbMi2hTSarFzZRi,0.82,0.643,-9.347,0.0764,0.000304,0.887,0.11,0.56,135.024,8
My Everything (Deluxe),16,6McECqsEsUv8WuWtz0WS0t,Ariana Grande,One Last Time (Attends-Moi),spotify:track:6McECqsEsUv8WuWtz0WS0t,0.658,0.634,-4.207,0.03,0.0709,0,0.107,0.162,125.022,29
My Everything (Deluxe),17,2SUgRZJuP3bxmlDHD6ZB7g,Ariana Grande,Love Me Harder - Alex Ghenea Remix,spotify:track:2SUgRZJuP3bxmlDHD6ZB7g,0.609,0.545,-7.459,0.0379,0.203,0,0.0521,0.518,109.98,20
My Everything (Deluxe),18,3HXqalQmiJuoIpMa8aEhzc,Ariana Grande,One Last Time - Gazzo Remix,spotify:track:3HXqalQmiJuoIpMa8aEhzc,0.637,0.929,-4.411,0.0433,0.0581,6.04E-05,0.668,0.457,125.03,17
My Everything,16,1sNw8GnBXbcpRE81JI9df4,Ariana Grande,Cadillac Song,spotify:track:1sNw8GnBXbcpRE81JI9df4,0.377,0.413,-6.775,0.0361,0.646,0,0.25,0.336,160.778,22
My Everything,17,24E8TC6yRWbteKd4ko6wqn,Ariana Grande,Too Close,spotify:track:24E8TC6yRWbteKd4ko6wqn,0.74,0.723,-4.202,0.0457,0.038,0,0.103,0.577,100.049,23
My Everything,18,1rf5Ql0rU8SYISoiEW6LDH,Ariana Grande,Baby I,spotify:track:1rf5Ql0rU8SYISoiEW6LDH,0.65,0.738,-4.385,0.038,0.0609,1.92E-06,0.351,0.458,102.09,31
My Everything (Deluxe),1,0qMNPhpRzbghJy6G3SgRag,Ariana Grande,Intro,spotify:track:0qMNPhpRzbghJy6G3SgRag,0.447,0.182,-12.439,0.0324,0.969,3.83E-05,0.327,0.096,89.814,51
My Everything (Deluxe),2,7vS3Y0IKjde7Xg85LWIEdP,Ariana Grande,Problem,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,-5.352,0.153,0.0192,8.83E-06,0.159,0.625,103.009,73
My Everything (Deluxe),3,7xoUc6faLbCqZO6fQEYprd,Ariana Grande,One Last Time,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.628,0.593,-5.036,0.0323,0.093,1.65E-06,0.096,0.104,125.026,79
My Everything (Deluxe),4,40fHWRL8bKcl5J4t4OKUiW,Ariana Grande,Why Try,spotify:track:40fHWRL8bKcl5J4t4OKUiW,0.443,0.663,-5.946,0.0432,0.0494,0,0.153,0.331,159.856,58
My Everything (Deluxe),5,12KUFSHFgT0XCoiSlvdQi4,Ariana Grande,Break Free,spotify:track:12KUFSHFgT0XCoiSlvdQi4,0.687,0.702,-5.324,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,73
My Everything (Deluxe),6,70yhaHLp9STtzI2Kzba6Tr,Ariana Grande,Best Mistake,spotify:track:70yhaHLp9STtzI2Kzba6Tr,0.654,0.578,-6.897,0.449,0.546,0,0.112,0.233,143.867,65
My Everything (Deluxe),7,0fonaf88IEDQM309zmU80L,Ariana Grande,Be My Baby,spotify:track:0fonaf88IEDQM309zmU80L,0.622,0.586,-6.241,0.0356,0.0735,7.41E-06,0.0803,0.434,145.08,58
My Everything (Deluxe),8,0HGcQDbRen8luCnwH53sNl,Ariana Grande,Break Your Heart Right Back,spotify:track:0HGcQDbRen8luCnwH53sNl,0.726,0.605,-5.673,0.0628,0.0113,0,0.0639,0.588,93.93,58
My Everything (Deluxe),9,5J4ZkQpzMUFojo1CtAZYpn,Ariana Grande,Love Me Harder,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,-4.389,0.0334,0.00937,0,0.0764,0.24,98.992,73
My Everything (Deluxe),10,5lvnGiTAH9BVlJLHc0DXZz,Ariana Grande,Just A Little Bit Of Your Heart,spotify:track:5lvnGiTAH9BVlJLHc0DXZz,0.439,0.322,-5.959,0.028,0.692,0,0.103,0.16,77.963,65
My Everything (Deluxe),11,1rNop31kdDmSj3Ds6xhIeS,Ariana Grande,Hands On Me,spotify:track:1rNop31kdDmSj3Ds6xhIeS,0.662,0.766,-5.694,0.0377,0.214,0,0.324,0.376,97.959,53
My Everything (Deluxe),12,4eumFsTnduH3zRfaASoAPs,Ariana Grande,My Everything,spotify:track:4eumFsTnduH3zRfaASoAPs,0.54,0.265,-5.307,0.0297,0.88,0,0.131,0.423,61.975,60
My Everything (Deluxe),13,466s1BacUmiRdR3ISvNjyx,Ariana Grande,Bang Bang,spotify:track:466s1BacUmiRdR3ISvNjyx,0.703,0.747,-4.446,0.0895,0.283,0,0.396,0.7,149.974,59
My Everything (Deluxe),14,6LQzYkmd8ADbKOOEVDnlG4,Ariana Grande,Only 1,spotify:track:6LQzYkmd8ADbKOOEVDnlG4,0.656,0.842,-5.714,0.24,0.5,0,0.0787,0.384,101.364,57
My Everything (Deluxe),15,3hgl7EQwTutSm6PESsB7gZ,Ariana Grande,You Don't Know Me,spotify:track:3hgl7EQwTutSm6PESsB7gZ,0.381,0.631,-5.886,0.262,0.0453,0,0.129,0.37,170.187,53
Rare,1,7HMmFQsKsljwTw8bS7lu19,Salena Gomez,Rare,spotify:track:7HMmFQsKsljwTw8bS7lu19,0.838,0.545,-6.713,0.0706,0.208,8.01E-05,0.103,0.631,114.998,85
Rare,2,5sK3o66yupTNIK6gWgzGjf,Salena Gomez,Dance Again,spotify:track:5sK3o66yupTNIK6gWgzGjf,0.784,0.552,-7.261,0.0871,0.0447,0,0.192,0.465,111.984,71
Rare,3,7eOkHIcaoUhngxxypM5Ajr,Salena Gomez,Look At Her Now,spotify:track:7eOkHIcaoUhngxxypM5Ajr,0.753,0.564,-7.908,0.252,0.114,0.0273,0.359,0.55,77.342,81
Rare,4,4l0Mvzj72xxOpRrp6h8nHi,Salena Gomez,Lose You To Love Me,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,-8.985,0.0436,0.556,0,0.21,0.0978,102.819,88
Rare,5,11Ey4yJVeWEsA73KjACkVY,Salena Gomez,Ring,spotify:track:11Ey4yJVeWEsA73KjACkVY,0.873,0.51,-5.35,0.0661,0.565,3.13E-06,0.0738,0.871,110.953,71
Rare,6,11OwAR3GlBj9E35Cznf7Lj,Salena Gomez,Vulnerable,spotify:track:11OwAR3GlBj9E35Cznf7Lj,0.695,0.573,-8.882,0.167,0.132,0.000137,0.156,0.38,100.031,72
Rare,7,63mdJr3NMY3wReOkNE6c6W,Salena Gomez,People You Know,spotify:track:63mdJr3NMY3wReOkNE6c6W,0.695,0.62,-8.082,0.0521,0.0881,5.43E-05,0.111,0.62,150.032,69
Rare,8,0uFForNKQPvgSCnxlZIhQy,Salena Gomez,Let Me Get Me,spotify:track:0uFForNKQPvgSCnxlZIhQy,0.826,0.571,-9.263,0.0426,0.249,1.66E-05,0.215,0.475,121.06,68
Rare,9,2C0hTkdEoikhKzDCJl32QZ,Salena Gomez,Crowded Room (feat. 6LACK),spotify:track:2C0hTkdEoikhKzDCJl32QZ,0.724,0.415,-8.408,0.0518,0.764,2.51E-06,0.103,0.328,89.999,72
Rare,10,59iGOjPSOcPLGl3vqEStUp,Salena Gomez,Kinda Crazy,spotify:track:59iGOjPSOcPLGl3vqEStUp,0.691,0.446,-10.304,0.0472,0.484,0.00495,0.183,0.534,93.03,66
Rare,11,64kfyGcf5dvbw92Vv4THCj,Salena Gomez,Fun,spotify:track:64kfyGcf5dvbw92Vv4THCj,0.863,0.419,-10.144,0.437,0.076,4.92E-05,0.151,0.523,113.866,65
Rare,12,4OtHGdb0KqEbaWb6edUnR9,Salena Gomez,Cut You Off,spotify:track:4OtHGdb0KqEbaWb6edUnR9,0.855,0.294,-8.676,0.286,0.3,9.22E-05,0.091,0.842,139.745,67
Rare,13,4bb94wZVF1cX66vQjNeJTX,Salena Gomez,A Sweeter Place (feat. Kid Cudi),spotify:track:4bb94wZVF1cX66vQjNeJTX,0.583,0.777,-6.991,0.185,0.109,0.000509,0.108,0.31,190.054,68
Rare (Bonus Track Version),14,4MdcsdRj7i8eBm0qFjO4L4,Salena Gomez,Feel Me,spotify:track:4MdcsdRj7i8eBm0qFjO4L4,0.71,0.808,-6.703,0.0433,0.44,0.000773,0.0734,0.392,99.989,66
Revival,17,3JbtFCWuXlYuMBO2izAoFP,Salena Gomez,Good For You - KASBO Remix,spotify:track:3JbtFCWuXlYuMBO2izAoFP,0.666,0.486,-8.854,0.0761,0.159,1.82E-05,0.214,0.343,89.019,10
Revival (Deluxe),1,5NB5uPFcHGmwfluq9Sqn3j,Salena Gomez,Revival,spotify:track:5NB5uPFcHGmwfluq9Sqn3j,0.684,0.732,-4.966,0.0862,0.128,0,0.184,0.527,124.888,48
Revival (Deluxe),2,7KxhSJOYiqCDclXDBNlFSZ,Salena Gomez,Kill Em With Kindness,spotify:track:7KxhSJOYiqCDclXDBNlFSZ,0.757,0.884,-5.488,0.0404,0.00795,5.87E-05,0.0973,0.398,120.012,67
Revival (Deluxe),3,3CJvmtWw2bJsudbAC5uCQk,Salena Gomez,Hands To Myself,spotify:track:3CJvmtWw2bJsudbAC5uCQk,0.811,0.499,-7.161,0.118,0.0147,2.44E-06,0.342,0.466,111.016,68
Revival (Deluxe),4,6ZANrVuAMp2rpjhfbOuJly,Salena Gomez,Same Old Love,spotify:track:6ZANrVuAMp2rpjhfbOuJly,0.672,0.593,-4.01,0.0304,0.0223,0,0.214,0.438,98.02,67
Revival (Deluxe),5,3Fb4cttE912XgIeD25rXRn,Salena Gomez,Sober,spotify:track:3Fb4cttE912XgIeD25rXRn,0.573,0.741,-3.22,0.0788,0.171,0,0.104,0.526,92.021,56
Revival (Deluxe),6,5xdVqHtFS0eLuNp4Z8Wbpa,Salena Gomez,Good For You,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa,0.607,0.673,-6.484,0.0611,0.181,0,0.069,0.215,88.952,66
